"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"633741","furutani_himawari","4","1238","古谷向日葵","古谷向日葵","ゆるゆり","high",""
"713156","hoshimiya_ichigo","4","1238","星宮いちご","星宫莓","アイカツ!","high",""
"1842585","alear_(fire_emblem)","4","1237","リュール","琉尔","ファイアーエムブレム","medium","男女主人公共通タグ"
"597205","silica","4","1236","シリカ","西莉卡","ソードアート・オンライン","high",""
"1627521","boudica_(fate)","4","1235","ブーディカ","布狄卡","Fate","high",""
"1645008","smart_falcon_(umamusume)","4","1235","スマートファルコン","醒目飞鹰","ウマ娘 プリティーダービー","high",""
"1810886","dehya_(genshin_impact)","4","1234","ディシア","迪希雅","原神","high",""
"566644","blaze_the_cat","4","1233","ブレイズ・ザ・キャット","布蕾兹","ソニック","high",""
"1933147","murasaki_shion_(1st_costume)","4","1232","紫咲シオン（初期衣装）","紫咲诗音（初始服装）","ホロライブ","high","衣装差分"
"7459","white_mage","4","1231","白魔道士","白魔道士","FINAL FANTASY","medium","職業タグ"
"501746","shadow_the_hedgehog","4","1231","シャドウ・ザ・ヘッジホッグ","夏特","ソニック","high",""
"464856","sailor_mars","4","1230","セーラーマーズ","水手火星","美少女戦士セーラームーン","high","変身後名"
"1232066","armin_arlert","4","1230","アルミン・アルレルト","阿尔敏·阿诺德","進撃の巨人","high",""
"1462463","arisugawa_natsuha","4","1228","有栖川夏葉","有栖川夏叶","アイドルマスター シャイニーカラーズ","high",""
"1567160","akiyama_mizuki","4","1227","暁山瑞希","晓山瑞希","プロジェクトセカイ","high",""
"1349627","saitama_(one-punch_man)","4","1226","サイタマ","埼玉","ワンパンマン","high",""
"1292110","shidare_hotaru","4","1226","枝垂ほたる","枝垂萤","だがしかし","high",""
"1654888","tenkyuu_chimata","4","1226","天弓千亦","天弓千亦","東方Project","high",""
"1631536","hilichurl_(genshin_impact)","4","1224","ヒルチャール","丘丘人","原神","high",""
"445831","green_(pokemon)","4","1219","ブルー","小蓝","ポケットモンスター","medium","日英版でBlue/Greenの揺れ"
"1603873","mountain_(arknights)","4","1218","マウンテン","山","アークナイツ","high",""
"1402193","nanachi_(made_in_abyss)","4","1217","ナナチ","娜娜奇","メイドインアビス","high",""
"1514243","shigure_ui_(vtuber)","4","1217","しぐれうい","时雨羽衣","VTuber","high",""
"1564800","moona_hoshinova","4","1217","ムーナ・ホシノヴァ","穆娜·星诺娃","ホロライブ","high",""
"544078","lucas_(pokemon)","4","1216","コウキ","光辉","ポケットモンスター","high",""
"1305386","honebami_toushirou","4","1216","骨喰藤四郎","骨喰藤四郎","刀剣乱舞","high",""
"1125853","enkidu_(fate)","4","1215","エルキドゥ","恩奇都","Fate","high",""
"618301","ivan_karelin","4","1215","イワン・カレリン","伊万·卡雷林","TIGER & BUNNY","high",""
"1933142","kazama_iroha_(1st_costume)","4","1215","風真いろは（初期衣装）","风真伊吕波（初始服装）","ホロライブ","high","衣装差分"
"1594283","shinano_(azur_lane)","4","1214","信濃","信浓","アズールレーン","high",""
"1622926","akane_(blue_archive)","4","1214","室笠アカネ","室笠朱音","ブルーアーカイブ","high",""
"1761329","sprigatito","4","1214","ニャオハ","新叶喵","ポケットモンスター","high",""
"1644995","meisho_doto_(umamusume)","4","1214","メイショウドトウ","名将怒涛","ウマ娘 プリティーダービー","high",""
"533539","kohaku_(tsukihime)","4","1212","琥珀","琥珀","月姫","high",""
"1536880","zara_(azur_lane)","4","1209","ザラ","扎拉","アズールレーン","high",""
"8760","kusanagi_motoko","4","1208","草薙素子","草薙素子","攻殻機動隊","high",""
"564326","nakamura_yuri","4","1208","仲村ゆり","仲村由理","Angel Beats!","high",""
"1631180","mikuma_(kancolle)","4","1208","三隈","三隈","艦隊これくしょん -艦これ-","high",""
"1856034","backbeako","4","1206","バックベア子","贝阿子","ゲゲゲの鬼太郎","medium","中文表記揺れ要確認"
"1571010","takasaki_yuu","4","1206","高咲侑","高咲侑","ラブライブ!虹ヶ咲学園スクールアイドル同好会","high",""
"1333583","kozakura_marry","4","1205","小桜茉莉","小樱茉莉","カゲロウプロジェクト","high",""
"1617664","rosaria_(genshin_impact)","4","1204","ロサリア","罗莎莉亚","原神","high",""
"1561721","ichikawa_hinana","4","1203","市川雛菜","市川雏菜","アイドルマスター シャイニーカラーズ","high",""
"1233044","yuuki_haru","4","1202","結城晴","结城晴","アイドルマスター シンデレラガールズ","high",""
"1288043","pipimi","4","1202","ピピ美","PIPI美","ポプテピピック","high",""
"1303946","midare_toushirou","4","1201","乱藤四郎","乱藤四郎","刀剣乱舞","high",""
"1533343","bede_(pokemon)","4","1201","ビート","彼特","ポケットモンスター","high",""
"1560602","kyouka_(princess_connect!)","4","1201","キョウカ","镜华","プリンセスコネクト!Re:Dive","high",""
"528478","sabrina_(pokemon)","4","1200","ナツメ","娜姿","ポケットモンスター","high",""
"1630717","hatsushimo_(kancolle)","4","1199","初霜","初霜","艦隊これくしょん -艦これ-","high",""
"1436151","uzaki_hana","4","1199","宇崎花","宇崎花","宇崎ちゃんは遊びたい!","high",""
"1515913","reines_el-melloi_archisorte","4","1198","ライネス・エルメロイ・アーチゾルテ","莱妮丝·埃尔梅罗·阿奇佐尔缇","Fate","high",""
"375278","tohsaka_tokiomi","4","1197","遠坂時臣","远坂时臣","Fate","high",""
"1572402","xiangling_(genshin_impact)","4","1197","香菱","香菱","原神","high",""
"1624311","nagi_(kannagi)","4","1196","ナギ","薙","かんなぎ","high",""
"1401930","nemoto_hina","4","1196","根元陽菜","根元阳菜","私がモテないのはどう考えてもお前らが悪い!","high",""
"1538944","sussurro_(arknights)","4","1195","ススーロ","苏苏洛","アークナイツ","high",""
"1630538","chitose_(kancolle)","4","1192","千歳","千岁","艦隊これくしょん -艦これ-","high",""
"1631019","i-26_(kancolle)","4","1192","伊26","伊26","艦隊これくしょん -艦これ-","high",""
"1541815","rabbit_yukine","4","1191","ラビット・ユキネ","雪音兔","VOCALOID","medium","雪ミク関連マスコット"
