"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"690136","touhoku_zunko","4","730","東北ずん子","东北俊子","VOICEROID","high",""
"1491126","tsuyuri_kanao","4","730","栗花落カナヲ","栗花落香奈乎","鬼滅の刃","high",""
"404920","sage_(dq3)","4","729","賢者","贤者","ドラゴンクエストIII","medium","職業タグ"
"1305382","kogitsunemaru","4","729","小狐丸","小狐丸","刀剣乱舞","high",""
"1508806","julia_(fire_emblem)","4","728","ユリア","尤莉娅","ファイアーエムブレム","high",""
"2018045","black_heart_(neptunia)","4","728","ブラックハート","黑色之心","超次元ゲイム ネプテューヌ","high",""
"1485459","jean_bart_(azur_lane)","4","728","ジャン・バール","让·巴尔","アズールレーン","high",""
"1731177","yun_jin_(genshin_impact)","4","728","雲菫","云堇","原神","high",""
"1528912","takumi_(fire_emblem)","4","727","タクミ","拓海","ファイアーエムブレム","high",""
"1538827","mercedes_von_martritz","4","727","メルセデス＝フォン＝マルトリッツ","梅尔赛德司·冯·马尔特利兹","ファイアーエムブレム","medium","中文表記揺れ要確認"
"1563389","angel_devil_(chainsaw_man)","4","727","天使の悪魔","天使恶魔","チェンソーマン","high",""
"1787758","kaho_(blue_archive)","4","727","桑上カホ","桑上花穗","ブルーアーカイブ","high",""
"2057377","shiori_novella_(1st_costume)","4","727","シオリ・ノヴェラ（初期衣装）","诗织·诺薇拉（初始服装）","ホロライブ","medium","中文表記揺れ要確認/衣装差分"
"1631097","kasuga_maru_(kancolle)","4","726","春日丸","春日丸","艦隊これくしょん -艦これ-","high",""
"1646769","ikuno_dictus_(umamusume)","4","725","イクノディクタス","生野狄杜斯","ウマ娘 プリティーダービー","high",""
"708153","seto_kousuke","4","724","瀬戸幸助","濑户幸助","カゲロウプロジェクト","high",""
"1356607","chomusuke","4","724","ちょむすけ","啾姆斯克","この素晴らしい世界に祝福を!","high",""
"1527178","elise_(fire_emblem)","4","724","エリーゼ","艾莉泽","ファイアーエムブレム","high",""
"31266","roy_mustang","4","723","ロイ・マスタング","罗伊·马斯坦","鋼の錬金術師","high",""
"1377218","otomachi_una","4","723","音街ウナ","音街鳗","VOCALOID","high",""
"1343981","mikumo_guynemer","4","722","美雲・ギンヌメール","美云·金努梅尔","マクロスΔ","high",""
"1653646","aubrey_(omori)","4","722","オーブリー","奥布里","OMORI","high",""
"713347","katagiri_sanae","4","720","片桐早苗","片桐早苗","アイドルマスター シンデレラガールズ","high",""
"1906528","carmine_(pokemon)","4","720","ゼイユ","丹瑜","ポケットモンスター","high",""
"384314","saigusa_haruka","4","719","三枝葉留佳","三枝叶留佳","リトルバスターズ!","high",""
"1387122","mordred_(swimsuit_rider)_(fate)","4","718","モードレッド（水着ライダー）","莫德雷德（泳装Rider）","Fate","high",""
"1654875","shigure_(blue_archive)","4","718","間宵シグレ","间宵时雨","ブルーアーカイブ","high",""
"1698183","koyuki_(blue_archive)","4","718","黒崎コユキ","黑崎小雪","ブルーアーカイブ","high",""
"1408392","golden_snub-nosed_monkey_(kemono_friends)","4","717","キンシコウ","金丝猴","けものフレンズ","high",""
"1627172","viy_(fate)","4","717","ヴィイ","Viy","Fate","medium","使い魔/表記要確認"
"1765330","elizabeth_bathory_(first_ascension)_(fate)","4","716","エリザベート・バートリー（第一再臨）","伊丽莎白·巴托里（第一再临）","Fate","high",""
"1529378","sakata_kintoki_(fate)","4","716","坂田金時","坂田金时","Fate","high",""
"1461165","uchi_emiri","4","716","宇智波えみり","宇智波绘美里","にじさんじ","medium","中文表記揺れ要確認"
"2041948","hoshimachi_suisei_(streetwear)","4","716","星街すいせい（ストリートウェア）","星街彗星（街头服饰）","ホロライブ","medium","衣装名の正式表記要確認"
"1351074","wiz_(konosuba)","4","715","ウィズ","维兹","この素晴らしい世界に祝福を!","high",""
"1440285","queen_elizabeth_(azur_lane)","4","715","クイーン・エリザベス","伊丽莎白女王","アズールレーン","high",""
"496529","touwa_erio","4","714","藤和エリオ","藤和艾莉欧","電波女と青春男","high",""
"1450276","cutlass_(girls_und_panzer)","4","714","カトラス","弯刀","ガールズ&パンツァー","high",""
"1705076","rosa_(tears_of_themis)","4","714","蔷薇","蔷薇","未定事件簿","medium","主人公名/表記要確認"
"1893558","shigure_kai_san_(kancolle)","4","714","時雨改三","时雨改三","艦隊これくしょん -艦これ-","high","改三形態"
"408664","pachirisu","4","713","パチリス","帕奇利兹","ポケットモンスター","high",""
"1285963","alena_(dq4)","4","712","アリーナ","阿莉娜","ドラゴンクエストIV","high",""
"1452677","semiramis_(fate)","4","711","セミラミス","赛米拉米斯","Fate","high",""
"701386","koizumi_mahiru","4","711","小泉真昼","小泉真昼","ダンガンロンパ","high",""
"1667169","negev_(girls'_frontline)","4","711","ネゲヴ","内格夫","ドールズフロントライン","high",""
"1237658","error_musume","4","709","エラー娘","错误娘","艦隊これくしょん -艦これ-","medium","運営/エラー画面キャラタグ"
"1629339","gray_(fate)","4","709","グレイ","格蕾","Fate","high",""
"1627758","scheherazade_(fate)","4","709","シェヘラザード","山鲁佐德","Fate","high",""
"1588338","tomoe_gozen_(swimsuit_saber)_(fate)","4","709","巴御前（水着セイバー）","巴御前（泳装Saber）","Fate","high",""
"1350943","adventurer_(ff14)","4","708","冒険者","冒险者","FINAL FANTASY XIV","medium","プレイヤーキャラクター汎用タグ"
"713611","utsugi_yuuki","4","708","宇津木優季","宇津木优季","ガールズ&パンツァー","high",""
"1067206","hayasaka_mirei","4","708","早坂美玲","早坂美玲","アイドルマスター シンデレラガールズ","high",""
"1694419","douki-chan_(douki-chan)","4","708","同期ちゃん","同期酱","がんばれ同期ちゃん","high",""
"1538082","myrtle_(arknights)","4","708","テンニンカ","桃金娘","アークナイツ","high",""
"405335","olimar","4","707","オリマー","奥利马","ピクミン","high",""
"644034","kariya_masaki","4","706","狩屋マサキ","狩屋正树","イナズマイレブン","high",""
"1337509","freyja_wion","4","706","フレイア・ヴィオン","芙蕾雅·薇恩","マクロスΔ","high",""
"1445281","misono_karin","4","706","御園かりん","御园花凛","にじさんじ","medium","中文表記揺れ要確認"
"1461598","sheffield_(azur_lane)","4","706","シェフィールド","谢菲尔德","アズールレーン","high",""
"2061489","takanashi_kiara_(casual)","4","706","小鳥遊キアラ（私服）","小鸟游琪亚拉（私服）","ホロライブ","high","衣装差分"
"1689852","hatsutori_hajime","4","706","初鳥創","初鸟创","VTuber","medium","中文表記揺れ要確認"
"1722734","bronya_rand","4","706","ブローニャ・ランド","布洛妮娅·兰德","崩壊:スターレイル","high",""
"1837736","saren_(summer)_(princess_connect!)","4","706","サレン（サマー）","咲恋（夏日）","プリンセスコネクト!Re:Dive","high",""
"1272430","isolated_island_oni","4","705","離島棲鬼","离岛栖鬼","艦隊これくしょん -艦これ-","high","深海棲艦タグ"
"462515","aono_miki","4","704","蒼乃美希","苍乃美希","フレッシュプリキュア!","high",""
"1327917","yuel_(granblue_fantasy)","4","704","ユエル","尤艾尔","グランブルーファンタジー","high",""
"1520873","murosaki_miyo","4","704","室崎みよ","室崎美夜","にじさんじ","medium","中文表記揺れ要確認"
"544079","barry_(pokemon)","4","703","ジュン","阿驯","ポケットモンスター","high",""
"480982","asbel_lhant","4","703","アスベル・ラント","阿斯贝尔·兰特","テイルズ オブ グレイセス","high",""
"1233901","sophie_(tales)","4","703","ソフィ","苏菲","テイルズ オブ グレイセス","high",""
"1420829","matsubara_kanon","4","703","松原花音","松原花音","BanG Dream!","high",""
"1530109","alcremie","4","702","マホイップ","霜奶仙","ポケットモンスター","high",""
"4516","poring","4","701","ポリン","波利","Ragnarok Online","high",""
"1641409","ingrid_(capcom)","4","701","イングリッド","英格丽德","Capcom","high",""
"381037","minazuki_karen","4","700","水無月かれん","水无月香恋","Yes!プリキュア5","high",""
"731293","nakiri_erina","4","700","薙切えりな","薙切绘里奈","食戟のソーマ","high",""
"1762593","kirisawa_juuzou_(character)","4","700","霧沢十蔵","雾泽十藏","original","medium","出典/表記要確認"
"1488450","sora_(arknights)","4","700","ソラ","空","アークナイツ","high",""
"1400388","olga_marie_animusphere","4","699","オルガマリー・アニムスフィア","奥尔加玛丽·阿尼姆斯菲亚","Fate","high",""
"1631186","minegumo_(kancolle)","4","699","峯雲","峰云","艦隊これくしょん -艦これ-","high",""
"575935","mishaguji","4","698","ミシャグジ","御社宫司","東方Project","medium","神/蛇タグの表記要確認"
"1667164","g41_(girls'_frontline)","4","698","G41","G41","ドールズフロントライン","high",""
"1441568","sayori_(doki_doki_literature_club)","4","698","サヨリ","纱世里","Doki Doki Literature Club!","high",""
"1692320","nemo_(fate)","4","698","ネモ","尼莫","Fate","high",""
"497689","cheria_barnes","4","697","シェリア・バーンズ","雪莉娅·巴恩斯","テイルズ オブ グレイセス","high",""
"1500529","rindou_mikoto","4","697","竜胆尊","龙胆尊","にじさんじ","high",""
"1530200","shining_(arknights)","4","697","シャイニング","闪灵","アークナイツ","high",""
"1836426","aranara_(genshin_impact)","4","697","アランナラ","兰那罗","原神","high",""
"717138","cure_sword","4","696","キュアソード","剑崎天使","ドキドキ!プリキュア","high",""
"958112","hakozaki_serika","4","696","箱崎星梨花","箱崎星梨花","アイドルマスター ミリオンライブ!","high",""
"1553038","gravel_(arknights)","4","696","グラベル","砾","アークナイツ","high",""
"1578643","mifune_shioriko","4","696","三船栞子","三船栞子","ラブライブ!虹ヶ咲学園スクールアイドル同好会","high",""
"1652773","gladiia_(arknights)","4","696","グレイディーア","歌蕾蒂娅","アークナイツ","high",""
"1296576","kirishima_eijirou","4","695","切島鋭児郎","切岛锐儿郎","僕のヒーローアカデミア","high",""
"1825540","shiver_(splatoon)","4","695","フウカ","曼曼","スプラトゥーン","medium","中文表記揺れ要確認"
"1434774","uehara_himari","4","694","上原ひまり","上原绯玛丽","BanG Dream!","high",""
"1596529","bubba_(watson_amelia)","4","694","Bubba","Bubba","ホロライブ","medium","マスコットタグ"
"1617254","fuuka_(blue_archive)","4","693","愛清フウカ","爱清枫香","ブルーアーカイブ","high",""
"597140","katarina_(league_of_legends)","4","692","カタリナ","卡特琳娜","League of Legends","high",""
"1387021","tanigaki_genjirou","4","692","谷垣源次郎","谷垣源次郎","ゴールデンカムイ","high",""
"1545621","astolfo_(saber)_(fate)","4","692","アストルフォ（セイバー）","阿斯托尔福（Saber）","Fate","high",""
"1697525","arezu_(pokemon)","4","691","ヒナツ","火夏","ポケットモンスター","high",""
"433613","sailor_chibi_moon","4","690","セーラーちびムーン","水手小月亮","美少女戦士セーラームーン","high",""
"1677248","lain_paterson","4","690","レイン・パターソン","雷恩·帕特森","にじさんじ","medium","中文表記揺れ要確認"
"1331206","kawakami_mai","4","689","川神舞","川神舞","無彩限のファントム・ワールド","high",""
"1564454","subaru_duck","4","689","スバルドダック","Subaru Duck","ホロライブ","medium","マスコット/ミームタグ"
"1913137","ho'olheyak_(arknights)","4","689","ホルハイヤ","霍尔海雅","アークナイツ","high",""
"1560546","chocola_(nekopara)","4","688","ショコラ","巧克力","ネコぱら","high",""
"1667205","9a-91_(girls'_frontline)","4","688","9A-91","9A-91","ドールズフロントライン","high",""
"1520862","hozuki_kaede","4","688","鬼灯楓","鬼灯枫","にじさんじ","medium","中文表記揺れ要確認"
"1495284","honma_himawari","4","688","本間ひまわり","本间向日葵","にじさんじ","high",""
"1962930","clorinde_(genshin_impact)","4","688","クロリンデ","克洛琳德","原神","high",""
"1507455","himesaka_noa","4","687","姫坂乃愛","姬坂乃爱","私に天使が舞い降りた!","high",""
"404919","soldier_(dq3)","4","686","戦士","战士","ドラゴンクエストIII","medium","職業タグ"
"548087","hasegawa_kobato","4","686","羽瀬川小鳩","羽濑川小鸠","僕は友達が少ない","high",""
"1525774","wooloo","4","686","ウールー","毛辫羊","ポケットモンスター","high",""
"1724456","volo_(pokemon)","4","686","ウォロ","吾思","ポケットモンスター","high",""
"1577018","rosa_(arknights)","4","685","ロサ","早露","アークナイツ","high",""
"1782757","kama_(first_ascension)_(fate)","4","685","カーマ（第一再臨）","迦摩（第一再临）","Fate","high",""
"416301","asahina_aoi","4","684","朝日奈葵","朝日奈葵","ダンガンロンパ","high",""
"2018078","uni_(neptunia)","4","684","ユニ","优妮","超次元ゲイム ネプテューヌ","high",""
"1528887","grima_(fire_emblem)","4","683","ギムレー","邪龙基姆雷","ファイアーエムブレム","high",""
"971934","vampy","4","683","ヴァンピィ","斑比","グランブルーファンタジー","high",""
"1768854","mysterious_heroine_x_alter_(first_ascension)_(fate)","4","683","謎のヒロインX〔オルタ〕（第一再臨）","谜之女主角X〔Alter〕（第一再临）","Fate","high",""
"1411715","okusawa_misaki","4","683","奥沢美咲","奥泽美咲","BanG Dream!","high",""
"1420691","imai_lisa","4","683","今井リサ","今井莉莎","BanG Dream!","high",""
"1524831","jessica_(arknights)","4","683","ジェシカ","杰西卡","アークナイツ","high",""
"1552638","kagemori_michiru","4","683","影森みちる","影森满","BNA","high",""
"437350","ayatsuji_tsukasa","4","682","絢辻詞","绚辻词","アマガミ","high",""
"1619673","puru-see_(hoshizuki_(seigetsu))","4","682","ぷるしー","Puru-see","original","medium","出典/表記要確認"
"1454529","okada_izou_(fate)","4","682","岡田以蔵","冈田以藏","Fate","high",""
"1622476","tsurugi_(blue_archive)","4","682","剣先ツルギ","剑先鹤城","ブルーアーカイブ","high",""
"1281007","erwin_(girls_und_panzer)","4","681","エルヴィン","艾尔文","ガールズ&パンツァー","high",""
"1625322","maki_(blue_archive)","4","681","小塗マキ","小涂真纪","ブルーアーカイブ","high",""
"658080","ikusaba_mukuro","4","679","戦刃むくろ","战刃骸","ダンガンロンパ","high",""
"1445024","shirasagi_chisato","4","679","白鷺千聖","白鹭千圣","BanG Dream!","high",""
"437351","morishima_haruka","4","678","森島はるか","森岛遥","アマガミ","high",""
"1482284","oda_nobukatsu_(fate)","4","678","織田信勝","织田信胜","Fate","high",""
"1520878","oka_asahi","4","678","丘あさひ","丘朝日","にじさんじ","medium","中文表記揺れ要確認"
"1530558","gavial_(arknights)","4","678","ガヴィル","嘉维尔","アークナイツ","high",""
"1459803","mitsumine_yuika","4","677","三峰結華","三峰结华","アイドルマスター シャイニーカラーズ","high",""
"1460549","nekomiya_hinata","4","677","猫宮ひなた","猫宫日向","VTuber","high",""
"1639124","tenryuu_kai_ni_(kancolle)","4","677","天龍改二","天龙改二","艦隊これくしょん -艦これ-","high","改二形態"
"1903602","implacable_(azur_lane)","4","677","インプラカブル","怨仇","アズールレーン","high",""
"1343588","shimada_chiyo","4","676","島田千代","岛田千代","ガールズ&パンツァー","high",""
"1505254","uesugi_fuutarou","4","676","上杉風太郎","上杉风太郎","五等分の花嫁","high",""
