"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"42","souseiseki","4","1637","蒼星石","苍星石","ローゼンメイデン","high",""
"1447804","oshida_(girls_und_panzer)","4","1635","押田","押田","ガールズ&パンツァー","high",""
"8586","chibi_usa","4","1634","ちびうさ","小小兔","美少女戦士セーラームーン","high",""
"1407560","kizuna_ai","4","1634","キズナアイ","绊爱","VTuber","high",""
"1459804","tsukioka_kogane","4","1634","月岡恋鐘","月冈恋钟","アイドルマスター シャイニーカラーズ","high",""
"707037","hoshi_syoko","4","1633","星輝子","星辉子","アイドルマスター シンデレラガールズ","high",""
"1644990","king_halo_(umamusume)","4","1633","キングヘイロー","帝王光辉","ウマ娘 プリティーダービー","high",""
"1886287","byleth_(male)_(fire_emblem)","4","1632","ベレト","贝雷特","ファイアーエムブレム","high",""
"1829691","juliana_(pokemon)","4","1632","アオイ","小青","ポケットモンスター","high",""
"378207","matou_kariya","4","1631","間桐雁夜","间桐雁夜","Fate","high",""
"1407467","northern_white-faced_owl_(kemono_friends)","4","1631","アフリカオオコノハズク","北白脸角鸮","けものフレンズ","high",""
"1492381","shiina_yuika","4","1631","椎名唯華","椎名唯华","にじさんじ","high",""
"432816","kishibe_rohan","4","1629","岸辺露伴","岸边露伴","ジョジョの奇妙な冒険","high",""
"1933189","yukihana_lamy_(1st_costume)","4","1629","雪花ラミィ（初期衣装）","雪花菈米（初始服装）","ホロライブ","high","衣装差分"
"354943","edward_elric","4","1628","エドワード・エルリック","爱德华·艾尔利克","鋼の錬金術師","high",""
"1631054","isuzu_(kancolle)","4","1627","五十鈴","五十铃","艦隊これくしょん -艦これ-","high",""
"1933156","hoshimachi_suisei_(1st_costume)","4","1627","星街すいせい（初期衣装）","星街彗星（初始服装）","ホロライブ","high","衣装差分"
"1719012","takane_lui","4","1625","鷹嶺ルイ","鹰岭琉依","ホロライブ","high",""
"1534779","artoria_pendragon_(swimsuit_ruler)_(fate)","4","1623","アルトリア・ペンドラゴン（水着ルーラー）","阿尔托莉雅·潘德拉贡（泳装Ruler）","Fate","high",""
"403378","yuffie_kisaragi","4","1620","ユフィ・キサラギ","尤菲·如月","FINAL FANTASY VII","high",""
"11427","kasugano_sakura","4","1620","春日野さくら","春日野樱","ストリートファイター","high",""
"727697","sylveon","4","1619","ニンフィア","仙子伊布","ポケットモンスター","high",""
"1667329","oberon_(fate)","4","1619","オベロン","奥伯龙","Fate","high",""
"1572074","lucifer_(helltaker)","4","1618","ルシファー","路西法","Helltaker","high",""
"1407816","silver_fox_(kemono_friends)","4","1615","ギンギツネ","银狐","けものフレンズ","high",""
"1806087","hoshino_(swimsuit)_(blue_archive)","4","1615","小鳥遊ホシノ（水着）","小鸟游星野（泳装）","ブルーアーカイブ","high","衣装差分"
"1793083","silver_wolf_(honkai:_star_rail)","4","1615","銀狼","银狼","崩壊:スターレイル","high",""
"1810157","tighnari_(genshin_impact)","4","1615","ティナリ","提纳里","原神","high",""
"1525687","blue_poison_(arknights)","4","1612","アズリウス","蓝毒","アークナイツ","high",""
"1467946","haru_urara_(umamusume)","4","1608","ハルウララ","春乌拉拉","ウマ娘 プリティーダービー","high",""
"1528228","le_malin_(azur_lane)","4","1602","ル・マラン","恶毒","アズールレーン","high",""
"1375862","mimikyu","4","1601","ミミッキュ","谜拟丘","ポケットモンスター","high",""
"1825474","ichika_(blue_archive)","4","1601","仲正イチカ","仲正一花","ブルーアーカイブ","high",""
"425768","umbreon","4","1599","ブラッキー","月亮伊布","ポケットモンスター","high",""
"1273262","rensouhou-kun","4","1599","連装砲くん","连装炮君","艦隊これくしょん -艦これ-","high","装備/マスコットタグ"
"674691","elesa_(pokemon)","4","1598","カミツレ","小菊儿","ポケットモンスター","high",""
"1631208","myoukou_(kancolle)","4","1598","妙高","妙高","艦隊これくしょん -艦これ-","high",""
"1631141","libeccio_(kancolle)","4","1596","Libeccio","Libeccio","艦隊これくしょん -艦これ-","high",""
"1338854","mei_(overwatch)","4","1595","メイ","小美","オーバーウォッチ","high",""
"1446812","honolulu_(azur_lane)","4","1590","ホノルル","檀香山","アズールレーン","high",""
"1631408","tashkent_(kancolle)","4","1590","Ташкент","塔什干","艦隊これくしょん -艦これ-","high",""
"1561956","bremerton_(scorching-hot_training)_(azur_lane)","4","1590","ブレマートン（熱々トレーニング）","布莱默顿（炙热的网球练习）","アズールレーン","medium","衣装名の正式表記要確認"
"2018066","noire_(neptunia)","4","1589","ノワール","诺瓦露","超次元ゲイム ネプテューヌ","high",""
"466260","terra_branford","4","1587","ティナ・ブランフォード","蒂娜·布兰佛多","FINAL FANTASY VI","high",""
"7559","luigi","4","1585","ルイージ","路易吉","スーパーマリオ","high",""
"2018038","purple_heart_(neptunia)","4","1585","パープルハート","紫色之心","超次元ゲイム ネプテューヌ","high",""
"1245442","i-class_destroyer","4","1582","駆逐イ級","驱逐I级","艦隊これくしょん -艦これ-","high","深海棲艦タグ"
"1295790","widowmaker_(overwatch)","4","1582","ウィドウメイカー","黑百合","オーバーウォッチ","high",""
"1631062","jervis_(kancolle)","4","1582","Jervis","Jervis","艦隊これくしょん -艦これ-","high",""
"1525577","hoshiguma_(arknights)","4","1578","ホシグマ","星熊","アークナイツ","high",""
"1762182","ranni_the_witch","4","1578","魔女ラニ","菈妮","ELDEN RING","high",""
"1629640","martha_(fate)","4","1576","マルタ","玛尔达","Fate","high",""
"1248309","sendai_hakurei_no_miko","4","1572","先代博麗の巫女","先代博丽巫女","東方Project","medium","二次創作/先代巫女タグ"
"427708","ushiromiya_ange","4","1569","右代宮縁寿","右代宫缘寿","うみねこのなく頃に","high",""
"1933172","uruha_rushia_(1st_costume)","4","1568","潤羽るしあ（初期衣装）","润羽露西娅（初始服装）","ホロライブ","high","衣装差分"
"404724","kagura_(gintama)","4","1567","神楽","神乐","銀魂","high",""
"1682834","matikane_tannhauser_(umamusume)","4","1564","マチカネタンホイザ","待兼诗歌剧","ウマ娘 プリティーダービー","high",""
"1513845","scorbunny","4","1563","ヒバニー","炎兔儿","ポケットモンスター","high",""
"1630653","fletcher_(kancolle)","4","1562","Fletcher","Fletcher","艦隊これくしょん -艦これ-","high",""
"1527621","marianne_von_edmund","4","1562","マリアンヌ＝フォン＝エドマンド","玛莉安奴·冯·艾德蒙","ファイアーエムブレム","medium","中文表記揺れ要確認"
"1508231","sunazuka_akira","4","1559","砂塚あきら","砂冢明","アイドルマスター シンデレラガールズ","high",""
"425771","glaceon","4","1557","グレイシア","冰伊布","ポケットモンスター","high",""
"1382909","kawakaze_(kancolle)","4","1557","江風","江风","艦隊これくしょん -艦これ-","high",""
"592111","oshawott","4","1556","ミジュマル","水水獭","ポケットモンスター","high",""
"1344592","matsuno_choromatsu","4","1556","松野チョロ松","松野轻松","おそ松さん","high",""
"1440177","z23_(azur_lane)","4","1552","Z23","Z23","アズールレーン","high",""
"1667154","an-94_(girls'_frontline)","4","1552","AN-94","AN-94","ドールズフロントライン","high",""
"1667148","m4a1_(girls'_frontline)","4","1551","M4A1","M4A1","ドールズフロントライン","high",""
"8545","kamio_misuzu","4","1550","神尾観鈴","神尾观铃","AIR","high",""
"1933183","minato_aqua_(1st_costume)","4","1550","湊あくあ（初期衣装）","凑阿库娅（初始服装）","ホロライブ","high","衣装差分"
"1630671","furutaka_(kancolle)","4","1549","古鷹","古鹰","艦隊これくしょん -艦これ-","high",""
"595668","hatsune_miku_(append)","4","1548","初音ミク・アペンド","初音未来Append","VOCALOID","high",""
"1631161","mamiya_(kancolle)","4","1547","間宮","间宫","艦隊これくしょん -艦これ-","high",""
"1675004","elysia_(honkai_impact)","4","1547","エリシア","爱莉希雅","崩壊3rd","high",""
"1712705","adachi_rei","4","1546","足立レイ","足立蕾","UTAU","medium","中文表記揺れ要確認"
"1629414","artoria_pendragon_(alter_swimsuit_rider)_(fate)","4","1546","アルトリア・ペンドラゴン〔オルタ〕（水着ライダー）","阿尔托莉雅·潘德拉贡〔Alter〕（泳装Rider）","Fate","high",""
"547415","funami_yui","4","1544","船見結衣","船见结衣","ゆるゆり","high",""
"1462526","higuchi_kaede","4","1544","樋口楓","樋口枫","にじさんじ","high",""
"1631052","isonami_(kancolle)","4","1543","磯波","矶波","艦隊これくしょん -艦これ-","high",""
