"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"1645013","winning_ticket_(umamusume)","4","651","ウイニングチケット","胜利奖券","ウマ娘 プリティーダービー","high",""
"1482584","xenovia_quarta","4","650","ゼノヴィア・クァルタ","洁诺薇亚·夸塔","ハイスクールD×D","high",""
"1387119","kiyohime_(swimsuit_lancer)_(fate)","4","650","清姫（水着ランサー）","清姬（泳装Lancer）","Fate","high",""
"1645012","tosen_jordan_(umamusume)","4","650","トーセンジョーダン","东商乔丹","ウマ娘 プリティーダービー","high",""
"1723652","aurora_(arknights)","4","648","オーロラ","极光","アークナイツ","high",""
"1977084","baobhan_sith_(first_ascension)_(fate)","4","646","バーヴァン・シー（第一再臨）","芭万·希（第一再临）","Fate","high",""
"1284942","midway_princess","4","645","中間棲姫","中间栖姬","艦隊これくしょん -艦これ-","high","深海棲艦タグ"
"722673","yukimura_aoi","4","644","雪村あおい","雪村葵","ヤマノススメ","high",""
"1386296","chabashira_tenko","4","644","茶柱転子","茶柱转子","ダンガンロンパ","high",""
"466270","apollo_justice","4","643","王泥喜法介","王泥喜法介","逆転裁判","high",""
"1504963","hoshina_hikaru","4","643","星奈ひかる","星奈光","スター☆トゥインクルプリキュア","high",""
"1322176","silva_(granblue_fantasy)","4","642","シルヴァ","希尔瓦","グランブルーファンタジー","high",""
"1538826","annette_fantine_dominic","4","641","アネット＝ファンティーヌ＝ドミニク","雅妮特·芳汀·多米尼克","ファイアーエムブレム","medium","中文表記揺れ要確認"
"1692684","sakurako_(blue_archive)","4","641","歌住サクラコ","歌住樱子","ブルーアーカイブ","high",""
"2069619","hina_(dress)_(blue_archive)","4","641","空崎ヒナ（ドレス）","空崎日奈（礼服）","ブルーアーカイブ","high","衣装差分"
"1781831","jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate)","4","640","ジャンヌ・ダルク（水着アーチャー・第二再臨）","贞德（泳装Archer第二再临）","Fate","high",""
"2039803","murasaki_shion_(gothic_lolita)","4","638","紫咲シオン（ゴシックロリータ）","紫咲诗音（哥特萝莉）","ホロライブ","high","衣装差分"
"1622083","serina_(blue_archive)","4","637","鷲見セリナ","鹫见芹奈","ブルーアーカイブ","high",""
"1535933","laios_thorden","4","636","ライオス・トーデン","莱欧斯·托登","ダンジョン飯","high",""
"1627784","valkyrie_(fate)","4","636","ワルキューレ","瓦尔基里","Fate","high",""
"1567602","muelsyse_(arknights)","4","636","ミュルジス","缪尔赛思","アークナイツ","high",""
"1639075","jintsuu_kai_ni_(kancolle)","4","635","神通改二","神通改二","艦隊これくしょん -艦これ-","high","改二形態"
"1523150","bokukawauso","4","634","ボクカワウソ","Bokukawauso","艦隊これくしょん -艦これ-","medium","マスコット/ネタタグ"
"1255892","cure_lovely","4","633","キュアラブリー","可爱天使","ハピネスチャージプリキュア!","high",""
"1600200","wuxian_(the_legend_of_luoxiaohei)","4","633","无限","无限","羅小黒戦記","high",""
"1686625","conte_di_cavour_(kancolle)","4","633","Conte di Cavour","加富尔伯爵","艦隊これくしょん -艦これ-","high",""
"710628","asuna_(sao-alo)","4","632","結城明日奈（ALO）","结城明日奈（ALO）","ソードアート・オンライン","high","ALO形態"
"1312417","muppo","4","631","ムッポ","Muppo","ガールズ&パンツァー","medium","マスコット/表記要確認"
"1513963","shirayuki_chiyo","4","631","白雪千夜","白雪千夜","アイドルマスター シンデレラガールズ","high",""
"1904760","hishi_miracle_(umamusume)","4","631","ヒシミラクル","菱奇迹","ウマ娘 プリティーダービー","high",""
"1630702","hamanami_(kancolle)","4","629","浜波","滨波","艦隊これくしょん -艦これ-","high",""
"1931154","uruha_rushia_(3rd_costume)","4","629","潤羽るしあ（3rd衣装）","润羽露西娅（第三套服装）","ホロライブ","high","衣装差分"
"1763341","fuyutsuki_(kancolle)","4","629","冬月","冬月","艦隊これくしょん -艦これ-","high",""
"1420746","udagawa_tomoe","4","627","宇田川巴","宇田川巴","BanG Dream!","high",""
"1608817","junko_(blue_archive)","4","627","赤司ジュンコ","赤司淳子","ブルーアーカイブ","high",""
"1886371","cure_sky","4","627","キュアスカイ","天空天使","ひろがるスカイ!プリキュア","high",""
"2034651","eimi_(swimsuit)_(blue_archive)","4","627","和泉元エイミ（水着）","和泉元英美（泳装）","ブルーアーカイブ","high","衣装差分"
"1251357","diamond_(houseki_no_kuni)","4","626","ダイヤモンド","钻石","宝石の国","high",""
"1598263","neko_(minato_aqua)","4","626","猫","猫","ホロライブ","medium","湊あくあ関連マスコット/動物タグ"
"788671","bottle_miku","4","625","ボトルミク","瓶装初音","初音ミク","medium","派生/企画タグ"
"1639085","kinugasa_kai_ni_(kancolle)","4","625","衣笠改二","衣笠改二","艦隊これくしょん -艦これ-","high","改二形態"
"1423117","sakuramori_kaori","4","624","桜守歌織","樱守歌织","アイドルマスター ミリオンライブ!","high",""
"1645000","nakayama_festa_(umamusume)","4","623","ナカヤマフェスタ","中山庆典","ウマ娘 プリティーダービー","high",""
"1319286","yoshikawa_yuuko","4","620","吉川優子","吉川优子","響け!ユーフォニアム","high",""
"1630664","fujinami_(kancolle)","4","620","藤波","藤波","艦隊これくしょん -艦これ-","high",""
"1340823","asirpa","4","618","アシㇼパ","阿席莉帕","ゴールデンカムイ","high",""
"2024289","shuro_(blue_archive)","4","618","箭吹シュロ","箭吹朱罗","ブルーアーカイブ","medium","中文表記要確認"
"1759963","aston_machan_(umamusume)","4","616","アストンマーチャン","真弓快车","ウマ娘 プリティーダービー","high",""
"1504669","tsujino_akari","4","614","辻野あかり","辻野朱莉","アイドルマスター シンデレラガールズ","high",""
"1533772","uzuki_sayaka","4","607","卯月沙也加","卯月沙也加","unknown","medium","出典/表記要確認"
"1533771","kumada_masaru","4","600","熊田薫","熊田薰","unknown","medium","出典/表記要確認"
