"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"465646","tohsaka_rin","4","8904","遠坂凛","远坂凛","Fate","high",""
"7493","daiyousei","4","8848","大妖精","大妖精","東方Project","high",""
"638499","mononobe_no_futo","4","8823","物部布都","物部布都","東方Project","high",""
"1978860","2b_(nier:automata)","4","8815","2B（ヨルハ二号B型）","2B（尤尔哈二号B型）","NieR:Automata","high",""
"12299","wriggle_nightbug","4","8802","リグル・ナイトバグ","莉格露·奈特巴格","東方Project","high",""
"599169","shanghai_doll","4","8797","上海人形","上海人偶","東方Project","high",""
"472387","nakano_azusa","4","8741","中野梓","中野梓","けいおん!","high",""
"9715","nagato_yuki","4","8684","長門有希","长门有希","涼宮ハルヒシリーズ","high",""
"1333465","rem_(re:zero)","4","8636","レム","雷姆","Re:ゼロから始める異世界生活","high",""
"1479836","shirakami_fubuki","4","8635","白上フブキ","白上吹雪","ホロライブ","high",""
"1622755","asuna_(blue_archive)","4","8632","一之瀬アスナ","一之濑明日奈","ブルーアーカイブ","high",""
"465688","shiki_eiki","4","8600","四季映姫・ヤマザナドゥ","四季映姬·亚玛萨那度","東方Project","high",""
"12342","usami_renko","4","8579","宇佐見蓮子","宇佐见莲子","東方Project","high",""
"395918","misaka_mikoto","4","8470","御坂美琴","御坂美琴","とあるシリーズ","high",""
"12311","onozuka_komachi","4","8463","小野塚小町","小野塚小町","東方Project","high",""
"1380245","suzuya_(kancolle)","4","8405","鈴谷","铃谷","艦隊これくしょん -艦これ-","high",""
"1631280","ryuujou_(kancolle)","4","8338","龍驤","龙骧","艦隊これくしょん -艦これ-","high",""
"12108","illyasviel_von_einzbern","4","8259","イリヤスフィール・フォン・アインツベルン","伊莉雅丝菲尔·冯·爱因兹贝伦","Fate","high",""
"455424","hirasawa_yui","4","8251","平沢唯","平泽唯","けいおん!","high",""
"506041","maribel_hearn","4","8249","マエリベリー・ハーン","梅莉贝莉·赫恩","東方Project","medium","中文通称可能需按项目统一"
"600200","kyubey","4","8249","キュゥべえ","丘比","魔法少女まどか☆マギカ","high",""
"1452630","scathach_(fate)","4","8162","スカサハ","斯卡哈","Fate","high",""
"1733099","yae_miko","4","8153","八重神子","八重神子","原神","high",""
"1233711","imaizumi_kagerou","4","8134","今泉影狼","今泉影狼","東方Project","high",""
"1964304","gotoh_hitori","4","8111","後藤ひとり","后藤一里","ぼっち・ざ・ろっく!","high",""
"1625332","yuuka_(blue_archive)","4","8082","早瀬ユウカ","早濑优香","ブルーアーカイブ","high",""
"1600114","zhongli_(genshin_impact)","4","8034","鍾離","钟离","原神","high",""
"8327","ayanami_rei","4","7965","綾波レイ","绫波丽","新世紀エヴァンゲリオン","high",""
"452135","producer_(idolmaster)","4","7935","プロデューサー","制作人","アイドルマスター","high","プレイヤー/役職タグ"
"1639113","shigure_kai_ni_(kancolle)","4","7790","時雨改二","时雨改二","艦隊これくしょん -艦これ-","high","改二形態"
"1523054","manjuu_(azur_lane)","4","7782","饅頭","蛮啾","アズールレーン","high","マスコットタグ"
"1631004","houshou_(kancolle)","4","7704","鳳翔","凤翔","艦隊これくしょん -艦これ-","high",""
"503351","toramaru_shou","4","7667","寅丸星","寅丸星","東方Project","high",""
"8552","takamachi_nanoha","4","7658","高町なのは","高町奈叶","魔法少女リリカルなのは","high",""
"1511608","inkling_girl","4","7624","インクリングガール","乌贼娘","スプラトゥーン","medium","公式種族名/通称の扱い要確認"
"1531173","usada_pekora","4","7611","兎田ぺこら","兔田佩克拉","ホロライブ","high",""
"378876","joseph_joestar","4","7552","ジョセフ・ジョースター","乔瑟夫·乔斯达","ジョジョの奇妙な冒険","high",""
"1639135","yuudachi_kai_ni_(kancolle)","4","7473","夕立改二","夕立改二","艦隊これくしょん -艦これ-","high","改二形態"
"1231258","matoi_ryuuko","4","7459","纏流子","缠流子","キルラキル","high",""
"1408636","jeanne_d'arc_(fate)","4","7455","ジャンヌ・ダルク","贞德","Fate","high",""
"1599785","aether_(genshin_impact)","4","7433","空","空","原神","high",""
"1405000","serval_(kemono_friends)","4","7418","サーバル","薮猫","けものフレンズ","high",""
"1648389","yor_briar","4","7187","ヨル・ブライア","约尔·布莱尔","SPY×FAMILY","medium","婚前姓表記"
"1525565","hoshimachi_suisei","4","7115","星街すいせい","星街彗星","ホロライブ","high",""
"456151","tainaka_ritsu","4","7114","田井中律","田井中律","けいおん!","high",""
"544560","himekaidou_hatate","4","7114","姫海棠はたて","姬海棠果","東方Project","medium","中文名表記揺れ要確認"
"1275723","murakumo_(kancolle)","4","7112","叢雲","丛云","艦隊これくしょん -艦これ-","high",""
"1277794","amatsukaze_(kancolle)","4","7087","天津風","天津风","艦隊これくしょん -艦これ-","high",""
"1596257","mona_(genshin_impact)","4","7062","モナ","莫娜","原神","high",""
"1287532","megumin","4","7050","めぐみん","惠惠","この素晴らしい世界に祝福を!","high",""
"592977","nishikino_maki","4","7024","西木野真姫","西木野真姬","ラブライブ!","high",""
"1593596","ninomae_ina'nis","4","6999","一伊那尓栖","一伊那尓栖","ホロライブ","medium","公式日本語表記の細部要確認"
"1631456","ushio_(kancolle)","4","6944","潮","潮","艦隊これくしょん -艦これ-","high",""
"1593595","mori_calliope","4","6928","森カリオペ","森美声","ホロライブ","high",""
"713730","kafuu_chino","4","6920","香風智乃","香风智乃","ご注文はうさぎですか?","high",""
"638538","kaku_seiga","4","6914","霍青娥","霍青娥","東方Project","high",""
"466373","dawn_(pokemon)","4","6912","ヒカリ","小光","ポケットモンスター","high",""
"615562","toujou_nozomi","4","6909","東條希","东条希","ラブライブ!","high",""
"1765420","jeanne_d'arc_alter_(avenger)_(fate)","4","6894","ジャンヌ・ダルク〔オルタ〕（アヴェンジャー）","黑贞德（复仇者）","Fate","high",""
"593046","sonoda_umi","4","6883","園田海未","园田海未","ラブライブ!","high",""
"1438816","okita_souji_(fate)","4","6839","沖田総司","冲田总司","Fate","high",""
"1600563","keqing_(genshin_impact)","4","6830","刻晴","刻晴","原神","high",""
"1584981","shiroko_(blue_archive)","4","6815","砂狼シロコ","砂狼白子","ブルーアーカイブ","high",""
"662185","shibuya_rin","4","6810","渋谷凛","涩谷凛","アイドルマスター シンデレラガールズ","high",""
"1275734","yukikaze_(kancolle)","4","6743","雪風","雪风","艦隊これくしょん -艦これ-","high",""
"503350","murasa_minamitsu","4","6732","村紗水蜜","村纱水蜜","東方Project","high",""
"1369674","lillie_(pokemon)","4","6697","リーリエ","莉莉艾","ポケットモンスター","high",""
"1285206","atago_(kancolle)","4","6679","愛宕","爱宕","艦隊これくしょん -艦これ-","high",""
"1585358","northern_ocean_princess","4","6674","北方棲姫","北方栖姬","艦隊これくしょん -艦これ-","high",""
"699794","nanami_chiaki","4","6647","七海千秋","七海千秋","ダンガンロンパ","high",""
"1495213","minato_aqua","4","6646","湊あくあ","凑阿库娅","ホロライブ","high",""
"1631488","yamato_(kancolle)","4","6620","大和","大和","艦隊これくしょん -艦これ-","high",""
"445942","gardevoir","4","6606","サーナイト","沙奈朵","ポケットモンスター","high",""
"1631360","shoukaku_(kancolle)","4","6563","翔鶴","翔鹤","艦隊これくしょん -艦これ-","high",""
"593043","ayase_eli","4","6506","絢瀬絵里","绚濑绘里","ラブライブ!","high",""
"592974","yazawa_nico","4","6495","矢澤にこ","矢泽妮可","ラブライブ!","high",""
"656409","yuzuki_yukari","4","6481","結月ゆかり","结月缘","VOCALOID","high",""
"1682530","tamamo_no_mae_(fate/extra)","4","6464","玉藻の前","玉藻前","Fate/EXTRA","high",""
"413645","nagae_iku","4","6428","永江衣玖","永江衣玖","東方Project","high",""
"54494","kujo_jotaro","4","6407","空条承太郎","空条承太郎","ジョジョの奇妙な冒険","high",""
"1233709","hata_no_kokoro","4","6399","秦こころ","秦心","東方Project","high",""
"1275712","akebono_(kancolle)","4","6398","曙","曙","艦隊これくしょん -艦これ-","high",""
"669326","kaito_(vocaloid)","4","6369","KAITO","KAITO","VOCALOID","high",""
"487910","joseph_joestar_(young)","4","6351","ジョセフ・ジョースター（若年期）","乔瑟夫·乔斯达（年轻）","ジョジョの奇妙な冒険","high",""
"2040387","doodle_sensei_(blue_archive)","4","6324","落書き先生","涂鸦老师","ブルーアーカイブ","medium","派生/ミーム系タグの可能性"
"570051","ibaraki_kasen","4","6301","茨木華扇","茨木华扇","東方Project","high",""
"1424365","pyra_(xenoblade)","4","6291","ホムラ","焰","ゼノブレイド2","high",""
"13108","chun-li","4","6261","春麗","春丽","ストリートファイター","high",""
"1526564","doctor_(arknights)","4","6177","ドクター","博士","アークナイツ","high","プレイヤー/主人公タグ"
"7439","kinomoto_sakura","4","6112","木之本桜","木之本樱","カードキャプターさくら","high",""
"1467839","trainer_(umamusume)","4","6108","トレーナー","训练员","ウマ娘 プリティーダービー","high","プレイヤー/役職タグ"
"1518952","nekomata_okayu","4","6097","猫又おかゆ","猫又小粥","ホロライブ","high",""
"1631124","kitakami_(kancolle)","4","6096","北上","北上","艦隊これくしょん -艦これ-","high",""
"1442931","amiya_(arknights)","4","6091","アーミヤ","阿米娅","アークナイツ","high",""
"1435530","shuten_douji_(fate)","4","6086","酒呑童子","酒吞童子","Fate","high",""
