"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"1566256","captain_(kemono_friends)","4","964","隊長","队长","けものフレンズ","medium","プレイヤー/主人公タグ"
"1243506","magical_ruby","4","963","マジカルルビー","魔法红宝石","Fate/kaleid liner プリズマ☆イリヤ","high",""
"655527","kayneth_el-melloi_archibald","4","963","ケイネス・エルメロイ・アーチボルト","肯尼斯·埃尔梅罗·阿奇博尔德","Fate/Zero","high",""
"664381","mukai_takumi","4","963","向井拓海","向井拓海","アイドルマスター シンデレラガールズ","high",""
"1311289","lyria_(granblue_fantasy)","4","963","ルリア","露莉亚","グランブルーファンタジー","high",""
"1955327","miyako_(swimsuit)_(blue_archive)","4","963","月雪ミヤコ（水着）","月雪宫子（泳装）","ブルーアーカイブ","high","衣装差分"
"397841","ganondorf","4","962","ガノンドロフ","盖侬多夫","ゼルダの伝説","high",""
"1630481","amagi_(kancolle)","4","962","天城","天城","艦隊これくしょん -艦これ-","high",""
"1792537","zabaniyya_(housamo)","4","962","ザバーニーヤ","扎巴尼亚","東京放課後サモナーズ","medium","中文表記揺れ要確認"
"1246021","momoe_nagisa","4","961","百江なぎさ","百江渚","魔法少女まどか☆マギカ","high",""
"557902","priest_(ragnarok_online)","4","959","プリースト","牧师","Ragnarok Online","medium","職業タグ"
"520564","lucy_heartfilia","4","959","ルーシィ・ハートフィリア","露西·哈特菲利亚","FAIRY TAIL","high",""
"428825","narancia_ghirga","4","958","ナランチャ・ギルガ","纳兰迦·吉尔伽","ジョジョの奇妙な冒険","high",""
"444532","maka_albarn","4","958","マカ＝アルバーン","玛嘉·阿尔班","ソウルイーター","high",""
"618134","karina_lyle","4","958","カリーナ・ライル","卡莉娜·莱尔","TIGER & BUNNY","high",""
"1631297","samuel_b._roberts_(kancolle)","4","957","Samuel B. Roberts","塞缪尔·B·罗伯茨","艦隊これくしょん -艦これ-","high",""
"1665128","gorou_(genshin_impact)","4","957","ゴロー","五郎","原神","high",""
"1473353","arthur_pendragon_(fate)","4","956","アーサー・ペンドラゴン","亚瑟·潘德拉贡","Fate/Prototype","high",""
"1373495","airfield_princess","4","955","飛行場姫","飞行场姬","艦隊これくしょん -艦これ-","high","深海棲艦タグ"
"610702","oktavia_von_seckendorff","4","954","オクタヴィア・フォン・ゼッケンドルフ","奥克塔维娅·冯·塞肯多夫","魔法少女まどか☆マギカ","high",""
"1704666","natsu_(blue_archive)","4","954","柚鳥ナツ","柚鸟夏","ブルーアーカイブ","high",""
"1754602","eunie_(xenoblade)","4","954","ユーニ","优妮","ゼノブレイド3","high",""
"87516","cure_white","4","952","キュアホワイト","白天使","ふたりはプリキュア","high",""
"11488","sol_badguy","4","952","ソル＝バッドガイ","索尔·巴德凯","GUILTY GEAR","high",""
"508153","okabe_rintarou","4","952","岡部倫太郎","冈部伦太郎","STEINS;GATE","high",""
"877404","yokoyama_nao","4","952","横山奈緒","横山奈绪","アイドルマスター ミリオンライブ!","high",""
"399324","vash_the_stampede","4","951","ヴァッシュ・ザ・スタンピード","瓦修·史坦毕特","TRIGUN","high",""
"376579","katsura_hinagiku","4","951","桂ヒナギク","桂雏菊","ハヤテのごとく!","high",""
"1594498","alice_zuberg","4","951","アリス・ツーベルク","爱丽丝·滋贝鲁库","ソードアート・オンライン","high",""
"1630548","commandant_teste_(kancolle)","4","951","Commandant Teste","塔斯特司令官","艦隊これくしょん -艦これ-","high",""
"1461094","shizuka_rin","4","951","静凛","静凛","にじさんじ","high",""
"1478614","wakan_tanka","4","951","ワカン・タンカ","瓦坎坦卡","東京放課後サモナーズ","medium","中文表記揺れ要確認"
"1476820","yozora_mel","4","951","夜空メル","夜空梅露","ホロライブ","high",""
"536053","ghost_(modern_warfare_2)","4","950","ゴースト","幽灵","Call of Duty","high",""
"1345441","asahina_mirai","4","950","朝日奈みらい","朝日奈未来","魔法つかいプリキュア!","high",""
"1933128","tsunomaki_watame_(1st_costume)","4","949","角巻わため（初期衣装）","角卷绵芽（初始服装）","ホロライブ","high","衣装差分"
"1572332","helltaker_(character)","4","949","ヘルテイカー","Helltaker","Helltaker","high",""
"712653","kondou_taeko","4","948","紺藤妙子","绀藤妙子","ゾンビランドサガ","high",""
"1407120","humboldt_penguin_(kemono_friends)","4","948","フンボルトペンギン","洪堡企鹅","けものフレンズ","high",""
"1545097","cinderace","4","948","エースバーン","闪焰王牌","ポケットモンスター","high",""
"7587","toudou_shimako","4","947","藤堂志摩子","藤堂志摩子","マリア様がみてる","high",""
"456946","assassin_(fate/zero)","4","947","アサシン","Assassin","Fate/Zero","high","クラス名/通称タグ"
"465401","ten'ou_haruka","4","946","天王はるか","天王遥","美少女戦士セーラームーン","high",""
"16210","lenna_charlotte_tycoon","4","946","レナ・シャルロット・タイクーン","蕾娜·夏洛特·泰空","FINAL FANTASY V","medium","中文表記揺れ要確認"
"1672682","type_95_(girls'_frontline)","4","946","95式","95式","ドールズフロントライン","high",""
"1544890","allister_(pokemon)","4","945","オニオン","欧尼奥","ポケットモンスター","high",""
"1626859","tsubaki_(blue_archive)","4","945","春日ツバキ","春日椿","ブルーアーカイブ","high",""
"616166","caitlyn_(league_of_legends)","4","944","ケイトリン","凯特琳","League of Legends","high",""
"1676518","thoma_(genshin_impact)","4","943","トーマ","托马","原神","high",""
"1600181","ness_(mother_2)","4","941","ネス","奈斯","MOTHER2","high",""
"416104","eva_02","4","941","エヴァンゲリオン2号機","新世纪福音战士2号机","新世紀エヴァンゲリオン","high",""
"850878","gwen_stacy","4","941","グウェン・ステイシー","格温·史黛西","Marvel","high",""
"425936","doujima_nanako","4","940","堂島菜々子","堂岛菜菜子","ペルソナ4","high",""
"1631110","kinu_(kancolle)","4","940","鬼怒","鬼怒","艦隊これくしょん -艦これ-","high",""
"1631290","sagiri_(kancolle)","4","940","狭霧","狭雾","艦隊これくしょん -艦これ-","high",""
"1597904","shishio_chris","4","940","獅子王クリス","狮子王克莉丝","VTuber","medium","中文表記揺れ要確認"
"396114","lei_lei","4","939","レイレイ","泪泪","ヴァンパイア","high",""
"1337528","aki_(girls_und_panzer)","4","939","アキ","亚纪","ガールズ&パンツァー","high",""
"1408885","dhole_(kemono_friends)","4","939","ドール","豺","けものフレンズ","high",""
"1672711","suomi_(girls'_frontline)","4","938","スオミ","索米","ドールズフロントライン","high",""
"1439979","graf_zeppelin_(azur_lane)","4","938","グラーフ・ツェッペリン","齐柏林伯爵","アズールレーン","high",""
"1644979","air_shakur_(umamusume)","4","937","エアシャカール","空中神宫","ウマ娘 プリティーダービー","high",""
"384609","tony_tony_chopper","4","935","トニートニー・チョッパー","托尼托尼·乔巴","ONE PIECE","high",""
"1272916","kageyama_shigeo","4","935","影山茂夫","影山茂夫","モブサイコ100","high",""
"1886278","corrin_(male)_(fire_emblem)","4","935","カムイ（男）","神威（男）","ファイアーエムブレム","high",""
"1631288","sado_(kancolle)","4","935","佐渡","佐渡","艦隊これくしょん -艦これ-","high",""
"1769566","moe_(blue_archive)","4","935","風倉モエ","风仓萌绘","ブルーアーカイブ","high",""
"16119","star_platinum","4","934","スタープラチナ","白金之星","ジョジョの奇妙な冒険","high","スタンドタグ"
"536735","yuuki_juudai","4","934","遊城十代","游城十代","遊☆戯☆王GX","high",""
"503373","furudo_erika","4","934","古戸ヱリカ","古户绘梨花","うみねこのなく頃に","high",""
"1444059","hammann_(azur_lane)","4","934","ハムマン","哈曼","アズールレーン","high",""
"466281","phoenix_wright","4","933","成歩堂龍一","成步堂龙一","逆転裁判","high",""
